@relation 'WekaExcel-weka.filters.unsupervised.attribute.Remove-R1-2,4-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-Cfirst-Lfirst-weka.filters.unsupervised.instance.RemovePercentage-P88.78'

@attribute Etiquetado {anormal,normal}
@attribute promedioCambioAnterior numeric
@attribute cambio numeric

@data
normal,0.177762,0.027778
normal,0.178688,0
normal,0.177299,0
normal,0.175966,0
normal,0.175966,0.027027
normal,0.175585,0
normal,0.17435,0
normal,0.17435,0
normal,0.17316,0
normal,0.17201,0.014085
normal,0.171369,0.142857
normal,0.179817,0.028571
normal,0.18077,0
normal,0.179728,0.029412
normal,0.180708,0
normal,0.171855,0.03125
normal,0.172414,0
normal,0.16908,0.032258
normal,0.166822,0
normal,0.166822,0.033333
normal,0.166981,0.034483
normal,0.16813,0
normal,0.16813,0.035714
normal,0.171702,0.019231
normal,0.171417,0.039216
normal,0.172724,0.040816
normal,0.175905,0.043478
normal,0.177354,0.045455
normal,0.178869,0.047619
normal,0.180457,0
normal,0.180457,0.05
normal,0.182123,0.052632
normal,0.183878,0.055556
normal,0.18526,0.058824
normal,0.182459,0
normal,0.177697,0.0625
normal,0.178828,0.066667
normal,0.18105,0.071429
normal,0.182451,0
normal,0.182451,0.076923
normal,0.185015,0.083333
normal,0.187793,0
normal,0.186751,0.090909
normal,0.189781,0.1
normal,0.192039,0
normal,0.192039,0.111111
normal,0.194632,0
normal,0.193482,0.125
normal,0.197649,0
normal,0.196459,0.142857
normal,0.20003,0
normal,0.19884,0.166667
normal,0.203754,0
normal,0.202447,0.2
normal,0.207753,0
normal,0.206392,0
normal,0.203583,0
normal,0.202068,0
normal,0.20048,0
normal,0.20048,0
normal,0.198814,0
normal,0.195207,0
normal,0.193247,0
normal,0.193247,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
normal,0.171151,0
normal,0.166984,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0.045455
normal,0.167481,0.086957
normal,0.170379,0.04
normal,0.171713,0.038462
normal,0.172995,0.074074
normal,0.175464,0.034483
normal,0.176613,0.033333
normal,0.178835,0.081081
normal,0.181538,0
normal,0.181538,0.058824
normal,0.183499,0
normal,0.183499,0.055556
normal,0.185351,0.052632
normal,0.187105,0
normal,0.187105,0.05
normal,0.188772,0
normal,0.188772,0.047619
normal,0.190359,0.045455
normal,0.191874,0
normal,0.191874,0.130435
normal,0.196222,0.05
normal,0.197889,0.052632
normal,0.199643,0
normal,0.194881,0.055556
normal,0.192566,0
normal,0.192566,0
normal,0.188863,0.058824
normal,0.190824,0
normal,0.190824,0.0625
normal,0.189574,0
normal,0.188058,0.066667
normal,0.187382,0
normal,0.186049,0.071429
normal,0.187148,0
normal,0.184679,0
normal,0.183529,0.076923
normal,0.184982,0
normal,0.181168,0.021277
normal,0.181877,0.041667
normal,0.181306,0.043478
normal,0.182755,0
normal,0.180903,0
normal,0.179149,0
normal,0.179149,0.045455
normal,0.178997,0.047619
normal,0.180584,0
normal,0.177482,0
normal,0.173134,0
normal,0.171467,0
normal,0.169713,0
normal,0.169713,0
normal,0.167861,0.1
normal,0.171195,0
normal,0.171195,0
normal,0.169234,0
normal,0.169234,0
normal,0.16715,0.090909
normal,0.170181,0
normal,0.167959,0
normal,0.167959,0.083333
normal,0.168355,0
normal,0.168355,0.076923
normal,0.170919,0
normal,0.168355,0
normal,0.168355,0.071429
normal,0.170736,0
normal,0.170027,0.066667
normal,0.17086,0
normal,0.169411,0.0625
normal,0.171494,0.058824
normal,0.173455,0
normal,0.173455,0.055556
normal,0.173792,0
normal,0.172205,0.052632
normal,0.173959,0.05
normal,0.175626,0
normal,0.175626,0.047619
normal,0.177213,0
normal,0.177213,0.045455
normal,0.178728,0.043478
normal,0.180177,0
normal,0.180177,0.166667
normal,0.187955,0.019608
normal,0.188609,0.019231
normal,0.18925,0.037736
normal,0.189993,0.035714
normal,0.191184,0
normal,0.188406,0.034483
normal,0.189555,0
normal,0.186991,0.033333
normal,0.188102,0.032258
normal,0.189178,0
normal,0.186797,0
normal,0.186797,0.03125
normal,0.185616,0
normal,0.185616,0.030303
normal,0.184543,0
normal,0.182582,0.029412
normal,0.183562,0
normal,0.181711,0
normal,0.181711,0
normal,0.179956,0.028571
normal,0.179559,0
normal,0.179559,0.034722
normal,0.17891,0
normal,0.17891,0.027778
normal,0.17428,0
normal,0.168725,0
normal,0.168071,0
normal,0.16743,0.027027
normal,0.167073,0
normal,0.165815,0
normal,0.164557,0
normal,0.163367,0
normal,0.163367,0
normal,0.162217,0.027778
normal,0.163143,0
normal,0.162032,0
normal,0.160957,0.028571
normal,0.161909,0
normal,0.160868,0.015152
normal,0.160392,0.03125
normal,0.161434,0
normal,0.161434,0.032258
normal,0.162509,0
normal,0.161557,0.033333
normal,0.161716,0.034483
normal,0.161913,0
normal,0.161913,0.035714
normal,0.161946,0.037037
normal,0.162023,0
normal,0.162023,0.038462
normal,0.162379,0.04
normal,0.163712,0.041667
normal,0.165101,0
normal,0.165101,0.043478
normal,0.16565,0.045455
normal,0.167165,0.047619
normal,0.168752,0
normal,0.168752,0.05
normal,0.170419,0.052632
normal,0.172173,0.055556
normal,0.173099,0.058824
normal,0.178029,0.064516
normal,0.180179,0.068966
normal,0.182478,0.037037
normal,0.183713,0.038462
normal,0.18449,0.08
normal,0.186651,0.043478
normal,0.187596,0.045455
normal,0.188069,0.095238
normal,0.196518,0.111111
normal,0.19911,0
normal,0.197961,0.125
normal,0.202128,0
normal,0.200937,0.142857
normal,0.204464,0
normal,0.204464,0.166667
normal,0.208738,0
normal,0.207405,0.2
normal,0.212682,0
normal,0.212682,0
normal,0.209718,0
normal,0.208131,0
normal,0.208131,0
normal,0.206464,0
normal,0.20471,0
normal,0.200897,0
normal,0.198936,0
normal,0.196975,0
normal,0.192526,0
normal,0.191291,0
normal,0.190009,0
normal,0.187343,0
normal,0.185893,0
normal,0.181204,0
normal,0.178029,0
normal,0.174854,0
normal,0.171151,0
normal,0.166984,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0
normal,0.165966,0.090909
normal,0.168996,0.083333
normal,0.171774,0
normal,0.171774,0.076923
normal,0.174338,0.071429
normal,0.176719,0
normal,0.176719,0.066667
normal,0.178941,0.0625
normal,0.181024,0
normal,0.181024,0.058824
normal,0.182985,0
normal,0.182985,0.055556
normal,0.184837,0.052632
normal,0.186591,0
normal,0.186591,0.05
normal,0.188258,0
normal,0.188258,0.022222
normal,0.188999,0.021739
normal,0.189723,0.021277
normal,0.191851,0
normal,0.187089,0
normal,0.182922,0.04
normal,0.184256,0
normal,0.180552,0.038462
normal,0.181834,0
normal,0.178501,0
normal,0.178501,0.037037
normal,0.176705,0
normal,0.173927,0
normal,0.173927,0
normal,0.171363,0
normal,0.168982,0.035714
normal,0.170173,0
normal,0.16795,0
normal,0.165867,0
normal,0.165867,0
normal,0.163906,0
normal,0.163906,0
normal,0.162055,0
normal,0.158633,0.017544
normal,0.159218,0
normal,0.158478,0
normal,0.157753,0.035714
normal,0.158234,0
normal,0.157525,0
normal,0.156816,0
normal,0.156816,0.037037
normal,0.15805,0
normal,0.156717,0
normal,0.156717,0.038462
normal,0.156717,0
normal,0.156717,0.04
normal,0.15805,0
normal,0.156816,0.041667
normal,0.158205,0
normal,0.158205,0.043478
normal,0.159654,0
normal,0.159654,0
normal,0.158463,0.045455
normal,0.159979,0
normal,0.159979,0.047619
normal,0.161566,0
normal,0.161566,0.05
normal,0.163233,0.052632
normal,0.164987,0
normal,0.164987,0.014493
normal,0.16547,0
normal,0.164885,0.029412
normal,0.165866,0.030303
normal,0.166876,0.03125
normal,0.167917,0.032258
normal,0.169953,0
normal,0.169953,0.071429
normal,0.172334,0
normal,0.171099,0
normal,0.171099,0.076923
normal,0.173663,0
normal,0.172381,0
normal,0.172381,0
normal,0.171048,0.083333
normal,0.173826,0
normal,0.172437,0
normal,0.172437,0
normal,0.170987,0
normal,0.170987,0.090909
normal,0.174018,0
normal,0.172503,0
normal,0.172503,0
normal,0.170915,0
normal,0.170915,0
normal,0.169249,0
normal,0.167494,0
normal,0.167494,0
normal,0.167494,0.1
normal,0.170344,0
normal,0.170344,0
normal,0.169364,0
normal,0.168354,0
normal,0.167312,0.090909
normal,0.169267,0
normal,0.168192,0
normal,0.167117,0.083333
normal,0.169895,0
normal,0.167514,0.076923
normal,0.170078,0
normal,0.170078,0
normal,0.167514,0.071429
normal,0.169895,0
normal,0.169895,0.066667
normal,0.172117,0
normal,0.169339,0.0625
normal,0.171422,0.058824
normal,0.173383,0
normal,0.173383,0.055556
normal,0.175908,0.051282
normal,0.177618,0.02439
normal,0.178431,0.02381
normal,0.179224,0.023256
normal,0.180775,0.178571
normal,0.186727,0.043478
normal,0.188176,0
normal,0.184843,0.041667
normal,0.186232,0.04
normal,0.187565,0
normal,0.187565,0.038462
normal,0.188847,0.037037
normal,0.187052,0
normal,0.187052,0.035714
normal,0.188242,0
normal,0.185464,0.034483
normal,0.186614,0
normal,0.18405,0.033333
normal,0.185161,0.032258
normal,0.186236,0
normal,0.183855,0
normal,0.183855,0.03125
normal,0.182675,0
normal,0.182675,0.030303
normal,0.181661,0.014493
normal,0.177554,0
normal,0.175845,0.028571
normal,0.175984,0
normal,0.175191,0
normal,0.174416,0
normal,0.17364,0
normal,0.167688,0
normal,0.166239,0.027778
normal,0.167165,0
normal,0.165776,0
normal,0.164442,0
normal,0.164442,0.027027
normal,0.164061,0
normal,0.162827,0
normal,0.162827,0
normal,0.161636,0
normal,0.160487,0.014085
normal,0.159845,0
normal,0.15877,0.093333
normal,0.161881,0
normal,0.160839,0.029412
normal,0.16182,0
normal,0.16081,0.030303
normal,0.16081,0
normal,0.1598,0.03125
normal,0.160358,0
normal,0.159875,0.032258
normal,0.160467,0
normal,0.160467,0.033333
normal,0.160626,0.034483
normal,0.161775,0
normal,0.161775,0.035714
normal,0.162966,0.037037
normal,0.1642,0
normal,0.1642,0.038462
normal,0.164557,0.04
normal,0.16589,0.041667
normal,0.167279,0
normal,0.167279,0.043478
normal,0.169276,0.046512
normal,0.170827,0.02439
normal,0.17164,0.025
normal,0.172473,0.051282
normal,0.174183,0.054054
normal,0.177317,0.085714
normal,0.180174,0
normal,0.180174,0.0625
normal,0.179146,0.066667
normal,0.181368,0.071429
normal,0.182769,0
normal,0.182769,0.076923
normal,0.184323,0.083333
normal,0.187101,0
normal,0.186059,0.090909
normal,0.189089,0.1
normal,0.191347,0
normal,0.191347,0.111111
normal,0.19394,0
normal,0.19279,0.125
normal,0.196957,0
normal,0.195767,0.142857
normal,0.199294,0
normal,0.199294,0.166667
normal,0.203568,0
normal,0.202234,0.2
normal,0.207512,0
normal,0.207512,0
normal,0.204613,0
normal,0.203063,0
normal,0.20225,0
normal,0.201417,0
normal,0.199707,0
normal,0.196104,0
normal,0.193247,0
normal,0.193247,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
normal,0.171151,0
normal,0.166984,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0
normal,0.165966,0.090909
normal,0.168996,0.083333
normal,0.171774,0
normal,0.171774,0.076923
normal,0.174338,0.071429
normal,0.176719,0
normal,0.176719,0.066667
normal,0.178941,0.0625
normal,0.181024,0
normal,0.181024,0.027778
normal,0.18195,0.054054
normal,0.183752,0.025641
normal,0.184607,0.025
normal,0.18544,0.012195
normal,0.186253,0.047619
normal,0.18784,0.045455
normal,0.189356,0
normal,0.189356,0.043478
normal,0.190805,0
normal,0.190805,0.041667
normal,0.192194,0
normal,0.187432,0
normal,0.183265,0.04
normal,0.184598,0
normal,0.180895,0.038462
normal,0.182177,0
normal,0.178843,0
normal,0.178843,0.037037
normal,0.177048,0
normal,0.17427,0
normal,0.17427,0
normal,0.171706,0
normal,0.169325,0.035714
normal,0.170515,0
normal,0.168293,0
normal,0.16621,0
normal,0.16621,0
normal,0.165284,0
normal,0.161794,0.034483
normal,0.162537,0
normal,0.16213,0
normal,0.160543,0
normal,0.159028,0
normal,0.159028,0.035714
normal,0.158769,0
normal,0.158769,0
normal,0.15738,0
normal,0.15738,0.037037
normal,0.158615,0
normal,0.157282,0
normal,0.157282,0.038462
normal,0.157282,0
normal,0.157282,0.04
normal,0.158615,0
normal,0.15738,0.041667
normal,0.158769,0
normal,0.158769,0.043478
normal,0.160218,0
normal,0.160218,0
normal,0.159028,0.045455
normal,0.160543,0
normal,0.160543,0.02439
normal,0.161356,0.025
normal,0.16219,0.051282
normal,0.163899,0.027027
normal,0.1648,0.027778
normal,0.166428,0
normal,0.166428,0.058824
normal,0.168389,0
normal,0.168389,0.0625
normal,0.170472,0
normal,0.169282,0.066667
normal,0.171504,0
normal,0.171504,0.071429
normal,0.173885,0
normal,0.17265,0
normal,0.17265,0.076923
normal,0.175215,0
normal,0.173932,0
normal,0.173932,0
normal,0.172599,0.083333
normal,0.175377,0
normal,0.173988,0
normal,0.173988,0
normal,0.172539,0
normal,0.172539,0.090909
normal,0.175569,0
normal,0.174054,0
normal,0.174054,0
normal,0.174054,0
normal,0.173241,0
normal,0.172408,0
normal,0.170698,0
normal,0.169797,0
normal,0.168871,0.1
normal,0.171279,0
normal,0.170353,0
normal,0.170353,0
normal,0.168392,0
normal,0.168392,0.090909
normal,0.169339,0
normal,0.169339,0
normal,0.167117,0.083333
normal,0.169895,0
normal,0.167514,0.076923
normal,0.170078,0
normal,0.170078,0
normal,0.167514,0.071429
normal,0.169895,0
normal,0.167117,0.03125
normal,0.168158,0.060606
normal,0.170179,0.028571
normal,0.171131,0.027778
normal,0.172057,0.027027
normal,0.170828,0.166667
normal,0.176384,0.05
normal,0.178051,0
normal,0.178051,0.047619
normal,0.179638,0
normal,0.179638,0.045455
normal,0.181153,0.043478
normal,0.182602,0
normal,0.179269,0.041667
normal,0.180658,0.04
normal,0.181991,0
normal,0.181991,0.038462
normal,0.183273,0.037037
normal,0.181478,0
normal,0.181478,0.035714
normal,0.182668,0
normal,0.17989,0.034483
normal,0.18104,0
normal,0.178476,0.033333
normal,0.179587,0.032258
normal,0.180662,0
normal,0.178281,0
normal,0.178281,0.015152
normal,0.175782,0.029412
normal,0.175836,0
normal,0.174936,0
normal,0.174035,0
normal,0.168479,0.028571
normal,0.167765,0
normal,0.167765,0
normal,0.166177,0
normal,0.166177,0
normal,0.164662,0
normal,0.163213,0.027778
normal,0.164139,0
normal,0.16275,0
normal,0.161417,0
normal,0.161417,0.027027
normal,0.161036,0
normal,0.158611,0
normal,0.157461,0.027778
normal,0.157276,0
normal,0.156201,0
normal,0.156201,0.028571
normal,0.157153,0
normal,0.157153,0.029412
normal,0.158133,0
normal,0.157628,0.030303
normal,0.158133,0
normal,0.157628,0.03125
normal,0.15769,0
normal,0.15769,0.032258
normal,0.158765,0
normal,0.158765,0.033333
normal,0.158924,0.034483
normal,0.160073,0
normal,0.160073,0.035714
normal,0.161264,0.037037
normal,0.164041,0.039216
normal,0.165349,0.040816
normal,0.166709,0.021277
normal,0.167227,0.102041
normal,0.170628,0.045455
normal,0.172143,0.047619
normal,0.17373,0
normal,0.17373,0.05
normal,0.175397,0.052632
normal,0.177151,0.055556
normal,0.178077,0.058824
normal,0.180038,0
normal,0.180038,0.0625
normal,0.181169,0.066667
normal,0.183391,0.071429
normal,0.184792,0
normal,0.184792,0.076923
normal,0.186346,0.083333
normal,0.189124,0
normal,0.188082,0.090909
normal,0.191112,0.1
normal,0.19337,0
normal,0.19337,0.111111
normal,0.195963,0
normal,0.194814,0.125
normal,0.19898,0
normal,0.19779,0.142857
normal,0.201317,0
normal,0.200083,0.166667
normal,0.204404,0
normal,0.203096,0.2
normal,0.208402,0
normal,0.207693,0
normal,0.203583,0
normal,0.202068,0
normal,0.20048,0
normal,0.20048,0
normal,0.198814,0
normal,0.195207,0
normal,0.193247,0
normal,0.193247,0
normal,0.188941,0
normal,0.18656,0
normal,0.18656,0
normal,0.183996,0
normal,0.181218,0
normal,0.178188,0
normal,0.174854,0
normal,0.174854,0
normal,0.171151,0
normal,0.166984,0
normal,0.162222,0
normal,0.156667,0
normal,0.156667,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.047619
normal,0.16422,0.045455
normal,0.165735,0.086957
normal,0.168633,0.04
normal,0.169967,0.038462
normal,0.171249,0.074074
normal,0.173718,0.034483
normal,0.174867,0.066667
normal,0.179312,0.0625
normal,0.181395,0
normal,0.181395,0.058824
normal,0.183356,0
normal,0.183356,0.055556
normal,0.185208,0.052632
normal,0.186962,0
normal,0.186962,0.05
normal,0.188629,0
normal,0.188629,0.047619
normal,0.190216,0.045455
normal,0.191731,0
normal,0.191731,0.130435
normal,0.196079,0.05
normal,0.197746,0.052632
normal,0.1995,0
normal,0.194738,0.055556
normal,0.192423,0
normal,0.192423,0
normal,0.18872,0.058824
normal,0.19068,0
normal,0.19068,0.0625
normal,0.191176,0
normal,0.189661,0.066667
normal,0.188985,0
normal,0.187652,0.071429
normal,0.188751,0
normal,0.186281,0
normal,0.185132,0.076923
normal,0.185474,0
normal,0.183252,0
normal,0.181168,0
normal,0.181168,0.041667
normal,0.181985,0
normal,0.180133,0
normal,0.178379,0
normal,0.178379,0.045455
normal,0.178228,0.047619
normal,0.179815,0
normal,0.178228,0
normal,0.176712,0
normal,0.176712,0
normal,0.172365,0
normal,0.168943,0.047619
normal,0.170531,0
normal,0.168679,0.1
normal,0.172012,0
normal,0.172012,0
normal,0.170051,0
normal,0.170051,0
normal,0.167968,0.090909
normal,0.170998,0
normal,0.168776,0
normal,0.168776,0.083333
normal,0.169173,0
normal,0.169173,0.076923
normal,0.171737,0
normal,0.169173,0
normal,0.169173,0.071429
normal,0.171554,0
normal,0.171554,0.066667
normal,0.172387,0
normal,0.170998,0.0625
normal,0.173082,0.058824
normal,0.175043,0
normal,0.175043,0.055556
normal,0.175379,0
normal,0.173792,0.052632
normal,0.175546,0.05
normal,0.177213,0
normal,0.177213,0.047619
normal,0.1788,0
normal,0.1788,0.045455
normal,0.180315,0.043478
normal,0.180177,0
normal,0.180177,0.041667
normal,0.178233,0.16
normal,0.1889,0.019231
normal,0.189541,0.037736
normal,0.190799,0.018182
normal,0.18898,0
normal,0.18898,0
normal,0.186203,0.034483
normal,0.187352,0
normal,0.184788,0.033333
normal,0.185899,0.032258
normal,0.186974,0
normal,0.184593,0
normal,0.184593,0.03125
normal,0.183413,0
normal,0.183413,0.030303
normal,0.18234,0
normal,0.180379,0.029412
normal,0.181359,0
normal,0.179507,0
normal,0.179507,0
normal,0.177753,0.028571
normal,0.177039,0
normal,0.175451,0.170732
normal,0.181142,0
normal,0.178178,0.027778
normal,0.177715,0
normal,0.172382,0
normal,0.167048,0
normal,0.166407,0.027027
normal,0.16605,0
normal,0.165444,0
normal,0.164838,0
normal,0.164838,0
normal,0.164838,0
normal,0.163689,0.027778
normal,0.164615,0
normal,0.163504,0
normal,0.162428,0.028571
normal,0.163381,0
normal,0.162339,0.015152
normal,0.161834,0.015385
normal,0.162905,0.032258
normal,0.16398,0
normal,0.163028,0.033333
normal,0.164139,0.034483
normal,0.165288,0
normal,0.159597,0.035714
normal,0.160788,0.037037
normal,0.162022,0
normal,0.162022,0.038462
normal,0.162378,0.04
normal,0.163712,0.041667
normal,0.165101,0
normal,0.165101,0.043478
normal,0.165649,0.045455
normal,0.167164,0
normal,0.167164,0.025
normal,0.167998,0.051282
normal,0.169707,0.054054
normal,0.170583,0.057143
normal,0.172488,0.030303
normal,0.174565,0.066667
normal,0.176788,0.071429
normal,0.179169,0
normal,0.178664,0.076923
normal,0.180715,0.083333
normal,0.18298,0
normal,0.182467,0.090909
normal,0.184985,0.1
normal,0.187243,0
normal,0.187243,0.111111
normal,0.189835,0
normal,0.188686,0.125
normal,0.192852,0
normal,0.191662,0.142857
normal,0.195189,0
normal,0.195189,0.166667
normal,0.199463,0
normal,0.196741,0
normal,0.196741,0
normal,0.193776,0
normal,0.193776,0
normal,0.193776,0
normal,0.192943,0
normal,0.191233,0
normal,0.187527,0
normal,0.186517,0
normal,0.185507,0
normal,0.182274,0
normal,0.179893,0
normal,0.179893,0
normal,0.177329,0
normal,0.174551,0
normal,0.171521,0
normal,0.168188,0
normal,0.168188,0
normal,0.164484,0
normal,0.160317,0
normal,0.155556,0
normal,0.15,0
normal,0.15,0.142857
normal,0.154762,0.125
normal,0.158929,0
normal,0.158929,0.111111
normal,0.162632,0
normal,0.162632,0.1
normal,0.165966,0
normal,0.165966,0.090909
normal,0.168996,0.083333
normal,0.171774,0
normal,0.171774,0.076923
normal,0.174338,0.071429
normal,0.176719,0
normal,0.176719,0.066667
normal,0.178941,0.0625
normal,0.181024,0
normal,0.181024,0.176471
normal,0.192789,0.027778
normal,0.193715,0.054054
normal,0.195517,0.025641
normal,0.196371,0.025
normal,0.197205,0.02439
normal,0.198831,0.043478
normal,0.20028,0.045455
normal,0.201795,0
normal,0.201795,0.043478
normal,0.203244,0
normal,0.203244,0.041667
normal,0.204633,0
normal,0.199871,0
normal,0.195705,0.04
normal,0.197038,0
normal,0.193334,0.038462
normal,0.194616,0
normal,0.191283,0
normal,0.191283,0.037037
normal,0.189487,0
normal,0.18671,0
normal,0.18671,0
normal,0.184146,0
normal,0.181765,0.035714
normal,0.182955,0
normal,0.180733,0
normal,0.17865,0
normal,0.172767,0.09434
normal,0.170029,0
normal,0.169104,0.077586
normal,0.171619,0
normal,0.170786,0.034483
normal,0.171123,0
normal,0.17031,0
normal,0.16886,0
normal,0.167345,0
normal,0.167345,0.035714
normal,0.167086,0
normal,0.167086,0
normal,0.165697,0
normal,0.165697,0.037037
normal,0.166932,0
normal,0.165599,0
normal,0.165599,0.038462
normal,0.165599,0
normal,0.165599,0.04
normal,0.166932,0
normal,0.165697,0.041667
normal,0.167086,0
normal,0.167086,0.043478
normal,0.168536,0
normal,0.168536,0
normal,0.167345,0.02381
normal,0.168139,0.02439
normal,0.168952,0.025
normal,0.16664,0.051282
normal,0.166596,0.055556
normal,0.168448,0
normal,0.167299,0
normal,0.167299,0.058824
normal,0.169259,0
normal,0.169259,0.0625
normal,0.171343,0
normal,0.170152,0.066667
normal,0.172375,0
normal,0.172375,0.071429
normal,0.174755,0
normal,0.173521,0
normal,0.173521,0.076923
normal,0.176085,0
normal,0.174803,0
normal,0.174803,0
normal,0.17347,0.083333
normal,0.176247,0
normal,0.174858,0
normal,0.174858,0
normal,0.173409,0
normal,0.173409,0.090909
normal,0.17644,0
normal,0.17644,0
normal,0.17644,0
normal,0.175646,0
normal,0.174833,0
normal,0.174,0
normal,0.17229,0
normal,0.170581,0
normal,0.168871,0.1
normal,0.170353,0
normal,0.170353,0
normal,0.170353,0
normal,0.168392,0
normal,0.168392,0.090909
normal,0.169339,0
normal,0.167117,0.04
normal,0.166069,0.038462
normal,0.167351,0.037037
normal,0.168586,0
normal,0.166022,0.035714
normal,0.169593,0.066667
normal,0.169038,0
normal,0.169038,0.0625
normal,0.171121,0.058824
normal,0.173082,0
normal,0.173082,0.055556
normal,0.171903,0
normal,0.171903,0.052632
normal,0.173658,0.05
normal,0.175324,0
normal,0.175324,0.047619
normal,0.176912,0
normal,0.176912,0.045455
normal,0.178427,0.043478
normal,0.179876,0
normal,0.176543,0.041667
normal,0.177932,0.04
normal,0.179265,0
normal,0.179265,0.038462
normal,0.180547,0.037037
normal,0.178751,0
normal,0.178751,0.035714
normal,0.179942,0
normal,0.179942,0.034483
normal,0.17954,0.032787
normal,0.180633,0.142857
normal,0.187776,0
normal,0.186585,0.03125
normal,0.185405,0
normal,0.185405,0.030303
normal,0.184331,0
normal,0.182371,0.029412
normal,0.183351,0
normal,0.181499,0
normal,0.181499,0
normal,0.179745,0.028571
normal,0.179031,0
normal,0.179031,0
normal,0.177443,0
normal,0.177443,0
normal,0.175928,0
normal,0.174479,0.027778
normal,0.175405,0
normal,0.172683,0.02069
normal,0.173372,0.101351
normal,0.177612,0
normal,0.177612,0
normal,0.176422,0
normal,0.176422,0
normal,0.175272,0
normal,0.174123,0.027778
normal,0.1739,0
normal,0.172807,0
normal,0.168045,0.028571
normal,0.164235,0
normal,0.164235,0.029412
normal,0.164174,0
normal,0.164174,0.030303
normal,0.164174,0
normal,0.164174,0.03125
normal,0.164235,0
normal,0.164235,0.016667
normal,0.163838,0.033898
normal,0.164968,0.140351
normal,0.174325,0.035714
normal,0.175516,0.037037
normal,0.17675,0
normal,0.175824,0.038462
normal,0.177106,0.04
normal,0.17844,0.041667
normal,0.179139,0
normal,0.17576,0.043478
normal,0.173831,0.045455
normal,0.175346,0.047619
normal,0.176934,0
normal,0.176934,0.05
normal,0.1786,0.052632
normal,0.180355,0.055556
normal,0.181281,0.058824
normal,0.183241,0
normal,0.183241,0.0625
normal,0.184372,0.066667
normal,0.186595,0.071429
normal,0.187995,0
normal,0.187995,0.076923
normal,0.189549,0.083333
normal,0.192327,0
normal,0.191285,0.090909
normal,0.194316,0.1
normal,0.197649,0
normal,0.197649,0.111111
normal,0.200797,0
normal,0.199667,0.125
normal,0.199155,0
normal,0.194477,0.142857
normal,0.198049,0
normal,0.196814,0.166667
normal,0.20237,0
normal,0.201087,0.2
normal,0.211699,0
normal,0.211699,0.125
normal,0.214416,0.142857
normal,0.217663,0
normal,0.216075,0
normal,0.216075,0
normal,0.214409,0
normal,0.212654,0.166667
normal,0.216358,0.2
normal,0.221064,0
normal,0.221064,0
normal,0.216758,0.2
normal,0.221044,0
normal,0.221044,0
normal,0.21848,0
normal,0.215702,0
normal,0.215702,0.166667
normal,0.218228,0.142857
normal,0.219656,0
normal,0.219656,0
normal,0.215952,0.125
normal,0.220119,0.111111
normal,0.219656,0.1
normal,0.222989,0.090909
normal,0.221258,0.083333
normal,0.224036,0
normal,0.21848,0
normal,0.211813,0.142857
normal,0.209909,0.125
normal,0.214075,0
normal,0.209909,0.111111
normal,0.20885,0
normal,0.20885,0.1
normal,0.212184,0
normal,0.212184,0.090909
normal,0.215214,0.083333
normal,0.212436,0
normal,0.20577,0.076923
normal,0.208334,0.071429
normal,0.210715,0
normal,0.210715,0.066667
normal,0.20627,0.0625
normal,0.208354,0
normal,0.208354,0.058824
normal,0.210314,0
normal,0.210314,0.055556
normal,0.206611,0.052632
normal,0.203603,0
normal,0.203603,0.05
normal,0.20527,0
normal,0.201103,0.047619
normal,0.198987,0.045455
normal,0.197169,0
normal,0.194138,0.043478
normal,0.19281,0
normal,0.19281,0.041667
normal,0.194199,0
normal,0.194199,0
normal,0.189437,0.04
normal,0.185566,0.018868
normal,0.186195,0
normal,0.182862,0.018519
normal,0.181066,0.050847
normal,0.179983,0
normal,0.179983,0
normal,0.177419,0
normal,0.175038,0.035714
normal,0.176229,0
normal,0.174007,0
normal,0.171923,0
normal,0.171923,0
normal,0.169962,0
normal,0.169962,0
normal,0.168111,0
normal,0.166356,0
normal,0.166356,0.034483
normal,0.165839,0
normal,0.165839,0
normal,0.164252,0
normal,0.162736,0
normal,0.162736,0.035714
normal,0.162478,0
normal,0.161089,0.018519
normal,0.161706,0.018868
normal,0.161002,0
normal,0.158335,0.074074
normal,0.160175,0
normal,0.160175,0.04
normal,0.160891,0
